Index,node_1,node_2,matched_peaks,total_peaks,matching_score,rt_gap,mz_gap,status,Fragnotation,All_annotations
306,321,321,,,,0.0,0.0,singleton,,0.0
307,322,322,,,,0.0,0.0,singleton,,0.0
308,323,323,,,,0.0,0.0,singleton,,0.0
309,324,324,,,,0.0,0.0,singleton,,0.0
310,325,325,,,,0.0,0.0,singleton,,0.0
311,326,326,,,,0.0,0.0,singleton,,0.0
312,328,328,,,,0.0,0.0,singleton,,0.0
313,329,329,,,,0.0,0.0,singleton,,0.0
314,330,330,,,,0.0,0.0,singleton,,0.0
315,331,331,,,,0.0,0.0,singleton,,0.0
316,332,332,,,,0.0,0.0,singleton,,0.0
317,333,333,,,,0.0,0.0,singleton,,0.0
318,334,334,,,,0.0,0.0,singleton,,0.0
319,336,336,,,,0.0,0.0,singleton,,0.0
320,337,337,,,,0.0,0.0,singleton,,0.0
321,338,338,,,,0.0,0.0,singleton,,0.0
