row ID,row m/z,row retention time,POS_Cas11.mzXML Peak area,POS_Cas13.mzXML Peak area,POS_Cas24.mzXML Peak area,POS_Cas3.mzXML Peak area,POS_Cas4.mzXML Peak area,POS_Cas5.mzXML Peak area,POS_Cas6.mzXML Peak area,POS_Extrait2hexane.mzXML Peak area,POS_YSBlanc_MSMS.mzXML Peak area,POS_YSC4-512CCP6P_MSMS.mzXML Peak area,POS_YSC410MCP6P_MSMS.mzXML Peak area,POS_YSC511MCP6P_MSMS.mzXML Peak area,
119,277.2156535835259,23.641203703703702,2.572519858599992E8,1.915934041125002E7,0,1.5459645804269521E9,1.8773851346405492E9,5.851127231148298E9,1.5878898288681207E9,3.5820786306631246E9,0,3.234271839859354E7,0,5.107652009343726E7,
120,375.25022888183594,27.424216666666673,5.326943009025E8,5875353.35656258,0,1.0502259781874893E7,1.275752827906254E7,1.8737736878749922E7,9.609457195812476E7,1.951145545499994E7,0,1.2877337411249971E8,8.60361120937501E7,9.51192613556247E7,
121,167.06994247436523,11.123604166666667,5.407018683063128E8,8612134.796249935,0,0,0,0,0,0,0,9.703572508603129E8,2.8902503127656184E7,0,
122,364.12835870133387,12.996693055555554,5.943206305862503E8,4.298320982644608E9,4.474235981651062E9,4.888016490679107E9,3.9935257692248626E9,4.720088789745015E9,4.438184551594235E9,3.1416011970494347E9,4.9621576943324953E8,7.699412915272179E8,7.792970110380924E8,7.914704355129074E8,
123,247.1325044956608,26.632404761904763,2.4781966101937452E8,0,0,0,1.5062133126504703E9,1.507500366574534E9,1.804549913889846E8,5.893599176062509E7,0,1.3398741087812403E7,0,4.0174928155531484E8,
124,158.1537297566732,19.181597222222223,2.8808226784500086E8,2.714470898774996E8,6.945664604718724E7,9.537614763318746E8,4.393352528287509E8,1.5173428660525002E9,4.1943436572600026E9,2.674797569625006E8,8.579371468125004E7,1.3825045192750025E8,1.1064424936687486E8,1.4743555213375E8,
125,431.2783703750439,26.72813333333333,2.5182649755500042E8,0,0,0,1.86867155149609E7,0,0,8.097374925156249E7,0,8042267.586562517,0,4.5224633498124704E7,
126,291.158502001858,20.25604761904762,2.2287605392562586E8,1.9019152732742184E8,0,0,0,1.7435267979695317E8,1.3466831444405463E9,4.5648320398027366E8,0,2.809824631831238E8,1.1205800522461715E9,0,
127,331.1897088542605,16.611512500000003,2.4079992159868702E8,0,0,0,0,0,0,3702038.868062477,0,2.6809453154595312E8,0,4.8519781015062535E8,
128,452.39359337102394,30.243366666666663,3.183681991899996E8,2.97077301908086E8,4.509987289675007E8,7281526.80249989,0,5833263.0634376975,1.8061945260312445E7,2.7960258838749975E8,0,9.210582041968773E7,2.187864905863285E7,9.721013047753876E7,
129,291.15846252441406,19.5275,2.7614379578999966E8,1.2809655825874978E8,0,0,0,6.0310299118124895E7,1.5907618238749966E8,2.986619088824999E8,0,3.1413296285000074E8,7.70511894136874E8,0,
130,473.25268704214216,20.048041666666663,5.089144416943753E8,0,0,0,0,0,0,1.7700503300625037E7,0,481642.56062500493,0,4.540674986625011E7,
131,342.299560546875,30.17941666666667,2.2898041807750005E8,0,7840843.904687653,0,0,0,0,0,0,0,0,0,
132,414.3207736360854,27.346145833333335,5.134004299649987E8,1.0032653768650016E9,0,0,0,6263103.832070286,2.267541900468747E7,4.3971718272500135E7,0,6.4430351695000105E7,3.601808163562501E7,5.4716580943124995E7,
133,415.21071832830256,21.874121212121214,2.1643311014000028E8,1.0334774741812536E8,8.066115617749976E7,6.951160628999995E7,6.302961296624997E7,7.186701108125E7,6.268697594781258E7,8382390.905624917,0,7.461267969399999E8,4.3049705507562524E8,7.438925776581252E8,
134,244.1174774169922,11.151100000000001,5.613259200889372E8,0,0,0,0,0,0,0,0,0,0,0,
135,243.08583450317383,9.207295833333333,4.591297554582505E8,5.483365097611251E8,0,0,0,0,0,0,0,3.806908597973122E8,2.0880054582537502E8,0,
136,375.1773796081543,19.826875,5.1529839043249947E8,2.8140882686874956E7,0,0,0,6.642884619562506E7,1.4217984709656245E8,7.004996752337499E8,0,8.944764094562447E7,1.0159211765574979E9,3289322.0968749686,
137,221.1896759033203,15.98118,2.0950500533306232E8,5.5173616217781134E7,0,0,0,0,0,5.482977974824998E7,0,2.3833807841124956E7,0,1.1152457340512477E8,
138,242.24735577901205,26.486194444444447,2.2432415922687495E8,1.5544678433312514E8,1.3011487490437478E8,1.5916661596937492E8,1.3348084568875003E8,1.423267275287502E8,1.3198058420187491E8,1.0976860240124969E8,2.604156957393742E8,2.521426187637507E8,2.684600302762502E8,2.3274369105812508E8,
139,447.2366027832031,20.033708333333333,2.059109421450001E8,0,0,0,0,0,0,8.62039211156248E7,0,1.4973678596562581E7,0,1.5384773521687454E8,
140,380.3361562093099,28.41881944444444,2.2613817821625006E8,3.0146878940100055E9,7.508715857406256E7,1.824101039593748E7,1.3454577430624967E7,1.9848167924687646E7,2.7596421865937352E7,1.0693224817750002E8,6004995.930625079,5.6311065503437355E7,4.478661173125023E7,6.244974622593724E7,
141,305.17406887478296,26.417129629629628,2.0414623036062506E8,5.726455280250018E7,0,2.570358427730001E9,2.0423824034725003E9,8.003828503287506E8,7.240000162975006E8,2.0239611386000018E9,0,7.322802619412514E8,3.566226095068762E8,0,
142,460.12790298461914,13.019466666666666,2.4887543613587487E8,0,0,0,0,0,0,5.230270081306564E8,0,2.744575253755624E8,4.5334336470731217E8,0,
143,282.27856600603485,38.12668055555555,1.3080035298625082E8,4.215526440733203E8,2.3020363005937442E8,1.6199041351062533E8,1.528239806699975E8,1.6036630710593733E8,1.6622799710468832E8,6.605427947144351E8,1.8421135260550773E8,9.193227260598433E8,5.60555694986015E8,4.067802494680465E8,
144,271.1322767469618,24.167055555555557,2.0281167742125E8,1.8040206021874953E7,0,4.257989385062504E7,2.9297890783750027E7,1.794540930579997E9,1.2180458791249979E8,2.50023976025E7,0,4807024.643749973,2.610060013187499E7,0,
145,278.2473064645092,27.221097222222227,3.642781389687496E8,4.534812634756269E8,9.024962266931252E8,3.8094742239875007E8,3.78519149099999E8,3.82366214431876E8,3.5970659541250026E8,3.195576387943746E8,2.9516826909589794E7,1.550247187163744E9,8.439183774868736E8,1.1275754955095308E9,
146,398.2166748046875,19.39333333333333,1.8538671888187513E8,0,0,0,0,0,0,0,0,0,0,0,
147,207.0648097288345,10.189022222222222,4.212497671796872E8,5.183109032234996E8,0,0,0,0,0,0,1.3178101514868352E9,1.8490687153330014E9,1.0160038823977498E9,2.193354198843752E9,
148,347.31458173479353,31.34104761904762,2.1903030857937497E8,0,2.5710430483125083E7,0,0,0,1.569708547875001E7,2.767996304718746E7,0,2.1525881201249607E7,1.3947221337499803E7,2.4781547257499944E7,
149,679.5101572672526,13.045348611111114,1.8444931557656258E8,2.2991461870518705E8,1.2145697256937471E8,1.790337137237187E8,1.7494020596112493E8,2.3356459325543794E8,2.0014199474346903E8,5.102363287325E7,1.4507457049268755E8,1.3985232342604387E9,7.771160099271889E8,1.7064393871783147E9,
150,457.3491498002024,30.19284848484848,2.701011291703119E8,3.829560150312476E7,7.872497200900018E8,0,9805133.910742203,8160255.097500152,2.238907554937496E7,3.752477410962495E8,1.1736117045595784E7,1.1348703325078268E7,3.911238457878909E7,6.6509956473300554E7,
151,453.3427554043856,13.693789393939396,1.8373515528468773E8,2.1149472630818722E8,2.3928286794075012E8,2.2355804148343784E8,2.0720231476931253E8,2.8132289974975026E8,2.117515823023123E8,5.7199210647875056E7,0,3.337000613535623E8,2.2887121402224997E8,3.314893965081876E8,
152,448.1744354248047,25.520733333333332,1.7703839559249994E8,5048260.195625055,0,0,0,0,0,2.2720669182550035E9,0,2.70096492345625E8,4.581594407156278E7,0,
153,419.27608574761285,27.325092592592593,4.0245049740749985E8,8.100597635174998E8,0,0,3852967.8074999233,7335589.590937429,7135908.581250157,6.357404174281248E7,0,5.0270997555625E7,2.783661054406242E7,5.1552029398749895E7,
154,183.06487274169922,9.208191666666666,3.981299571994062E8,4.865294000414373E8,0,0,0,0,0,0,0,2.1397122844502518E9,1.2153524863064995E9,0,
155,214.00345017590968,0.63581,8171641.026625013,1009730.0849999982,239315.54414843715,987818.301843749,0,0,3.8287541624003434E8,0,0,0,0,0,
156,701.4919967651367,13.04206527777778,2.083597016309375E8,2.6915917880012494E8,1.3222218717999986E8,1.7993439511756244E8,1.733080315868751E8,2.138375915330004E8,2.176852698341256E8,7.021850608443761E7,2.743892910145629E8,1.8524853651875005E9,1.0838580765031877E9,1.540542349876132E9,
157,185.02312151590982,38.01955555555555,8.144912651687677E7,9.95347497450011E7,1.2275014880937736E8,1.1738998810062428E8,1.12292333924372E8,1.050180540500006E8,1.0674076001999862E8,1.2401489842749874E8,5.4723356249686964E7,4.600737338249975E7,4.597178280437493E7,4.931728338250136E7,
158,471.12475077311194,13.027660000000001,2.5893612407699984E8,0,0,0,0,0,9548136.275124967,4.573553829781252E8,0,977066.4937501067,6.771387688668753E7,0,
159,385.29166226270723,28.417263888888893,1.8520736159562522E8,2.270485731455005E9,1.0173635544249952E8,1.5935772713749917E7,1.6542111936250066E7,1.6433509069375187E7,2.312842652749995E7,1.1976779941062543E8,9697909.36869137,4.503655028218754E7,3.3412669833750144E7,4.9351993034999825E7,
160,265.0676498413086,9.205508333333333,4.0596092449118704E8,4.668873841624999E8,0,0,0,0,0,0,0,3.883230428876499E9,2.208445770417747E9,0,
161,327.15596177842883,26.42125925925926,1.8196552908437482E8,4.749370816812506E7,0,1.6291141410200007E9,1.690817103907497E9,5.399794803456252E8,4.710027754412501E8,1.0963257436575005E9,0,7.34486982352499E8,4.009724850650003E8,0,
162,154.99003750262284,4.070586111111111,9.129921160850008E7,8.375960390187502E7,4.21053180288386E9,9.199605515487501E7,3.749320743981026E9,3.5741120727403207E9,9.794530682575E7,3.718199336843616E9,1.901140301365624E7,1.236952401296875E7,1.8312940371593755E7,1.6706125599062497E7,
163,265.2519238789876,31.008458333333333,2.1119653605812442E8,1.9764140652437517E8,2.759609420931251E8,1.5785448281874993E8,1.1477195782499985E8,1.2744570953750022E8,1.7078614584562498E8,1.089510825437477E7,6.728544865156221E7,2.672946082399993E8,1.103025668389996E9,7.440314262725016E8,
164,776.2301696777344,36.9644,3.406924858418764E8,1.3488013071749994E8,2.4943545759249958E8,4.9930889166875385E7,8.986899624593785E7,7.779032750312524E7,9.05988706453128E7,5.329126347937478E7,0,1.0791557449062603E7,1.1479859801249616E7,0,
165,560.392896107265,27.934041666666666,1.6766689717749956E8,4135423.1556250183,4.852319365421859E7,0,0,0,0,1.1112828950375015E8,0,0,0,0,
166,370.33087158203125,32.54541666666667,1.6926835870687532E8,0,6930467.666874784,0,0,0,0,0,0,0,0,0,
167,473.2523723928326,20.529958333333333,1.5974863823249927E8,0,0,0,0,0,0,5254299.960000043,0,6737519.056562409,0,8.551635361843719E7,
168,365.2314809163411,16.98986111111111,2.8862500864312536E8,3.917085978243725E7,0,0,0,0,0,8678233.949375093,0,6.3084470994375095E7,3.0644727960000064E7,7.620052564187501E7,
169,469.20935440063477,19.276486111111108,1.5020931221624994E8,7.075891930937499E7,5.275327694249973E7,8.511428108374989E7,7.733318801281266E7,9.056424218937522E7,8.679478310000014E7,4.928388576937498E7,1.4457124781656227E8,1.549078878618751E8,1.354108556993754E8,1.3247826939437504E8,
170,334.29428932883525,20.31610606060606,1.408861435743753E8,1.1022470731562474E8,5.20365783459374E7,1.718131731281249E8,2.5517726412875015E8,1.2409771458875023E8,1.2611660995281284E8,0,3.544719637562495E7,1.1090764328306231E9,6.10429093745623E8,1.6570351305049975E9,
171,443.20283917196434,16.64195,3.598360894552495E8,0,0,0,0,0,0,1.3678009342898412E7,0,6078785.529312614,0,6.403936878637542E7,
172,438.2477722167969,16.904666666666667,3.236090729359372E8,0,0,0,0,0,0,0,0,0,0,0,
173,351.11686746435225,11.12106666666667,4.7373746350178117E8,0,0,0,0,0,0,1.0239502535455057E7,0,1.7134507914118133E9,0,0,
174,461.32510402641486,21.655722222222224,1.572367745825007E8,4253710.198749993,0,0,0,0,0,4.140264680125003E7,0,1.6559468414999982E7,1.2251464292250024E8,8.826920615843737E7,
175,158.1537404541372,17.641966666666665,5.594392979852498E8,1.0811706229785943E9,4.561715867771091E8,1.814207159271487E9,1.0731930481313297E9,2.4195005117775855E9,5.150633636862342E9,1.6114300833009424E9,8.380667619145303E8,5.041527403590613E8,8.478028058739063E8,4.732631019884379E8,
176,242.2473169962565,28.774208333333334,2.6716161903375003E8,2.792337241162491E8,5.441327012900012E8,2.337332419724996E8,2.5100267816812566E8,2.5140280612562492E8,2.428868428462497E8,2.1632208938874915E8,4.586104483499992E7,1.9780437996300075E9,1.1051058587024996E9,2.3514751991225038E9,
177,177.16350301106772,21.041666666666668,1.563582366984378E8,0,0,0,0,0,0,7584321.439687377,0,0,0,9361846.849374944,
178,237.18457463582357,14.94386388888889,3.210911278628752E8,6.923582364315023E8,0,1.020130117970898E8,0,0,0,5.381120399393757E7,0,3.172434767304371E8,0,8.541371301585009E8,
179,350.32570395890593,29.437848484848484,2.143221246975007E8,3.0917593166562784E7,1.865238548812497E8,1.8413737116562616E7,2.2984942243163977E7,4.786782192468768E7,2.743633914874998E7,1.4436138789687493E8,0,5.535502760499992E7,3.760214284749991E7,4.9742212234062485E7,
180,477.24712960566603,19.117041666666665,1.7050717353250042E8,4.4416073759218864E7,0,0,0,0,0,0,0,6333100.644531299,0,2.1229194765468773E8,
181,461.32516395139356,27.346611111111113,1.4577072800312525E8,0,0,7941360.706874854,0,0,9836612.810312528,1.801010082134375E8,0,4.9265953720000155E7,0,2.635332240596874E8,
182,265.1790575328333,20.277285714285714,1.6237124121093708E8,0,0,0,0,9.329776386136726E7,1.04582778253126E7,6.452118846000005E7,0,9.483843888421826E7,1.5232194692125005E8,9603100.468671955,
183,275.2000458659524,18.499444444444446,1.6424411013812482E8,0,0,0,0,0,4.154080459062501E7,1.7598551037923813E8,0,3.603121425421894E7,1.5045336266250096E7,1.0868334006593736E8,
184,329.1741205942497,16.40653888888889,1.5412432775112545E8,0,0,0,0,0,0,0,0,2.099887796367661E8,0,3.861436954469371E8,
185,310.1136016845703,20.903750000000002,1.7301190671062514E8,3.842646836687494E7,0,0,0,0,0,0,0,0,0,0,
186,389.1108283996582,26.407041666666668,1.5795495522749987E8,1.5565238714625025E8,5.1283042864499944E8,6.906726877687496E7,9.856522235374993E7,8.157231173500066E7,1.1285155557000004E8,9.218243278187479E7,0,0,0,0,
187,358.2216288248698,20.970444444444443,1.6492694448999944E8,0,0,0,0,0,0,8982965.59750014,0,0,0,1.885087772525004E8,
188,510.43557357788086,30.961479166666667,2.817023974431248E8,2.814564183659374E8,6.849571063831245E8,0,0,0,1.6276572364374977E7,5.338006425249996E7,0,1.5585880126874987E7,1.3221754359999977E7,3.487444699999979E7,
189,355.1294137543323,17.768027777777778,1.572220047818746E8,6987459.760253901,0,0,0,0,0,4877781.245937499,0,1.1877930758125031E7,5.2878793530000106E7,2.790496616249999E7,
190,311.1247685485416,24.135833333333334,1.8832258376875013E8,1.3162500708749935E7,0,4.558578393281261E7,2.633090973906255E7,1.101672958575001E9,6.8607307526875E7,2.2127278690000143E7,0,2235663.9282812914,1.0561758895000217E7,0,
191,143.03364711835104,39.028999999999996,5.245100476937617E7,0,0,0,0,0,0,0,0,3.293694258593744E8,0,0,
192,478.2797546386719,19.613722222222222,3.041725593056247E8,0,0,0,0,0,0,2.7464101978125125E7,0,0,0,6205766.342500115,
193,392.1232554117839,17.421291666666665,2.6722381396218756E8,1.2403494886468737E8,1.2281799189593767E8,1.4157597958374998E8,1.3213960881750022E8,1.5046629717312497E8,1.5972099737281218E8,1.366856807675E8,6.3990913383124836E7,6.764298939625E7,6.140329328312503E7,6.412915982249996E7,
194,221.0806418749838,15.740516666666668,1.6399974973300016E8,7.575124045217661E8,0,0,0,0,0,1.4726566459968716E7,0,1.5143966706385946E8,2.2709730006428126E8,0,
195,179.06995030107169,13.068837499999999,2.1582762541962498E8,1.3948437060562542E7,1.6059338301044941E7,0,0,0,1.0672769505374987E7,3.543149051355006E8,0,7.8656720832375E8,2.451535917801061E9,6416797.0969688175,
196,141.98319943745932,38.01656944444445,8.257296263500142E7,9.299201089750026E7,9.722617585250157E7,9.899848849687505E7,9.443324929812402E7,9.3350728653751E7,1.0126515982874817E8,1.0798914319187424E8,4.283573600875001E7,4.1958716655625366E7,4.27235765231251E7,4.243330256062628E7,
197,452.16943359375,22.01172222222222,1.3812090572562534E8,0,0,0,0,0,0,0,0,5998269.090000024,5.166984162218757E7,0,
198,173.16466413225447,17.48509523809524,1.361736651181254E8,1.207515202430625E9,0,9218873.984375069,6173370.711874968,1.6273570026249997E7,1.5149581024687435E7,1.2419680649374986E7,0,0,0,0,
199,338.3409004211426,32.52518055555556,1.7275019413812542E8,1.4680996635875043E8,1.2342686388125E8,1.31154707924375E8,1.028560926146879E8,8.66884792724998E7,9.959905804062532E7,1.292520426112499E8,1.437683956537518E8,1.534958650943756E8,1.6403405110968438E8,1.3628698442437282E8,
200,184.98534075419107,38.010875000000006,7.416170670000137E7,8.201495359812488E7,9.676354055437647E7,9.379363857781234E7,9.163135163437288E7,8.877080233875166E7,9.49865444968739E7,9.696448403062445E7,3.512637730937554E7,3.1172040300312795E7,3.1691817174374633E7,3.157801822437651E7,
201,287.1635103225708,20.9493,1.3154493363937482E8,0,0,0,0,0,6587233.489062535,7832304.815078069,0,9485858.128750065,0,2.790741977212507E8,
202,277.10657524161655,22.900633333333335,1.3299392911437486E8,0,0,0,0,0,7260462.473124949,7629230.095624999,0,4.887914410156203E7,0,2.913631249140623E8,
203,207.01727549235025,38.014472222222224,8.205075773937652E7,8.882456344812591E7,9.340677192125066E7,9.047469173249996E7,8.666500346812357E7,8.884725671562587E7,8.794489930437352E7,8.689346329874982E7,2.1160475114375073E7,2.0381806205937907E7,2.11863938859376E7,2.1112785724375263E7,
204,200.20058314005533,24.413930555555556,1.3989529224812493E8,1.4295509498624966E8,1.6446953224812472E8,1.248398247243749E8,1.0412921496062502E8,1.5376441640999964E8,1.2218334338999994E8,7.425889185437524E7,6.6247891875625014E7,1.2026888912425E9,4.1110703646625024E8,8.539151131975013E8,
205,149.02313573736785,23.25542424242424,1.3495533435062453E8,2.747904782556253E8,3.1418898990156245E8,1.1797453241765623E8,3.121998885009373E8,7.408103949312496E7,0,1.1480470535000036E7,7.306514706003503E8,1.9745975564312536E8,8.273378224820307E8,2.6252991617750037E8,
206,435.3676468649028,30.03027777777778,1.914787531624997E8,1.6089976509999882E7,3.0290927266250044E8,0,0,0,8028026.498046917,1.6320432198687485E8,0,0,0,6397629.807187314,
207,348.0938301086426,13.017633333333333,1.8932232769556245E8,0,0,0,0,0,7053176.988966784,3.636523694078123E8,0,6.098305278852506E8,8.608949236556867E8,0,
208,318.29965737152486,22.699333333333335,1.3084670227218734E8,2.8598692974031276E8,1.0681719163187481E8,1.3518407709433556E7,0,4.31306216028124E7,2.039085842506251E8,2.492371901083752E9,0,1.264168481400001E8,5.328287940000002E7,9.31825125293752E7,
209,199.0960666198388,11.792208333333335,4.326680198212513E7,2.8540794034562502E7,0,0,0,0,0,1.941016409940627E7,0,1.6966993367999926E7,1.4083765202421896E7,1.3269385446343647E7,
210,269.17425537109375,14.489436666666666,1.5434400154287502E8,1.3997966351124987E8,0,0,0,0,0,0,0,1.6235516221043745E8,1.9273156020562522E7,3.3324563613274974E8,
211,355.2813326517741,29.507208333333335,2.2250943727499956E8,5.3381770065937385E7,7.969879061600003E8,4.037489874031246E7,4.680337667781233E7,7.134539878843755E7,2.5343628804312548E8,1.0684994909800009E9,1.1348234411874847E7,9.861956585687502E7,7.001993470968744E7,7.888493314718743E7,
212,338.3409245808919,30.33366666666667,2.0305839209562474E8,1.1368912960937494E8,1.0124619993187512E8,1.0106868790625E8,8.228211146124989E7,8.92866791165624E7,8.59083797993751E7,7.175611051625006E7,1.336171202206244E8,1.2607658678750022E8,1.4035257487937555E8,1.1851326344374998E8,
213,480.15624542236327,29.094149999999996,1.5352492752437493E8,9.188168823624977E7,3.3870006280937564E8,9.966256967562506E7,1.3964273125937444E8,1.0936478539749996E8,1.4836917355124968E8,1.154064251712497E8,0,4478437.877499968,4961745.749687554,0,
214,412.1783142089844,20.859666666666666,1.2274804349625018E8,0,0,0,0,0,0,0,0,0,0,0,
215,519.1379142281058,31.31883333333333,1.4168304407000035E8,5.66120135515625E7,1.501855346174997E8,3.0286878208124973E7,4.239896759125014E7,4.617491165124994E7,6.456895299000011E7,4.04849606218749E7,0,9883996.893124806,1.0560973286249911E7,2063299.729375047,
216,330.2995798787598,24.158,1.2813882906437464E8,2.3179325583031234E8,6.5970453420000054E7,0,6753339.533671824,1.359903753187494E7,1.9710720946875025E7,1.5822001986609392E9,0,2.0981897030062607E8,1.2960629798937495E8,4.14687302321873E7,
217,582.4931304149139,32.903638888888885,2.4310644261875057E8,4.287826299968759E8,1.0873738966000375E8,0,0,0,6265821.014374817,3.214074000775025E8,0,0,0,1.5943196196992224E7,
