Index,node_1,node_2,matched_peaks,total_peaks,matching_score,rt_gap,mz_gap,status,status_universal,Fragnotation,Adnotation,All_annotations,ion_mode,cosine_score
184,392,402,3.0,0.0,0.0,145.647,0.0,neg_singcos_edge,cosine_edge,,,0.99,NEG,0.99
185,397,397,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
186,398,298,0.0,0.0,0.0,-1.97,46.0057,neg_cos_edge,cos_edge,,,0.93,NEG,0.93
187,398,300,0.0,0.0,0.0,-1.508,-326.282,neg_cos_edge,cos_edge,,,0.94,NEG,0.94
188,398,309,0.0,0.0,0.0,-1.97,-21.9817,neg_cos_edge,cos_edge,,,0.92,NEG,0.92
189,398,304,0.0,0.0,0.0,-1.97,-348.2636,neg_cos_edge,cos_edge,,,0.92,NEG,0.92
190,401,243,4.0,27.0,0.15,8.671,16.0315,neg_frag_edge,frag_edge,,,16.0315,NEG,0.0
191,403,445,4.0,0.0,0.0,21.826,162.0887,neg_singcos_edge,singcos_edge,,,0.78,NEG,0.78
192,403,365,2.0,0.0,0.0,49.325,1.999,neg_singcos_edge,singcos_edge,,,0.88,NEG,0.88
193,403,359,18.0,0.0,0.0,49.189,0.0005,neg_singcos_edge,singcos_edge,,,0.97,NEG,0.97
194,404,32,3.0,27.0,0.11,-0.439,46.0062,neg_frag_edge,frag_edge,HCOOH,,HCOOH,NEG,0.0
195,404,32,0.0,0.0,0.0,-0.439,46.0062,neg_cos_edge,cos_edge,,,0.92,NEG,0.92
196,405,405,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
197,407,407,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
198,408,408,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
199,409,409,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
200,410,461,2.0,0.0,0.0,42.141,42.0104,neg_singcos_edge,cosine_edge,,,0.69,NEG,0.69
201,413,554,2.0,0.0,0.0,14.09,14.0152,neg_singcos_edge,cosine_edge,,,0.97,NEG,0.97
202,416,416,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
203,417,306,5.0,20.0,0.25,-0.073,378.1477,neg_frag_edge,frag_edge,,,378.1477,NEG,0.0
204,418,418,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
205,419,417,0.0,0.0,0.0,0.0,-310.1606,neg_cos_edge,cos_edge,,,0.87,NEG,0.87
206,419,306,6.0,22.0,0.27,-0.073,67.9871,neg_frag_edge,frag_edge,,,67.9871,NEG,0.0
207,420,420,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
208,431,431,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
209,433,433,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
210,434,415,2.0,0.0,0.0,49.199,136.0576,neg_singcos_edge,singcos_edge,,,0.81,NEG,0.81
211,434,412,2.0,0.0,0.0,48.633,136.0564,neg_singcos_edge,singcos_edge,,,0.76,NEG,0.76
212,434,403,0.0,0.0,0.0,-0.976,46.0065,neg_cos_edge,cos_edge,,,0.95,NEG,0.95
213,436,436,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
214,438,438,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
215,446,446,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
216,447,447,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
217,450,450,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
218,451,451,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
219,455,200,3.0,17.0,0.18,7.127,67.9881,neg_frag_edge,frag_edge,,,67.9881,NEG,0.0
220,457,457,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
221,458,458,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
222,459,459,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
223,460,471,4.0,0.0,0.0,189.035,0.0003,neg_singcos_edge,singcos_edge,,,0.99,NEG,0.99
224,465,465,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
225,470,470,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
226,472,472,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
227,501,524,3.0,0.0,0.0,22.222,14.0156,neg_singcos_edge,singcos_edge,,,0.99,NEG,0.99
228,501,61,3.0,0.0,0.0,29.408,0.9842,neg_singcos_edge,singcos_edge,,,0.92,NEG,0.92
229,501,539,2.0,0.0,0.0,44.202,28.0316,neg_singcos_edge,singcos_edge,,,0.68,NEG,0.68
