feature_id,row m/z,rtinseconds,POS_004_Acetylportentol.mzXML Peak area,POS_007_12_Desoxydiacetylpyxinol.mzXML Peak area,POS_008_12_Desoxypyxinol.mzXML Peak area,POS_002_2_Hydroxy_4_6_dimethoxyacetophenone.mzXML Peak area,POS_011_Bourgeanic_acid.mzXML Peak area,POS_012_Caperatic_acid.mzXML Peak area
1805,541.1622096,7.62115119,0.0,0.0,0.0,0.0,3075918.224,0.0
1806,559.1318359,6.177016667,0.0,0.0,0.0,0.0,2788858.2,0.0
1807,158.1541425,2.9656538460000004,0.0,0.0,0.0,0.0,6154893.917,0.0
1808,880.2613382999999,7.614831111,0.0,0.0,0.0,0.0,4590178.109,0.0
1809,336.3096046,5.171708333,0.0,0.0,0.0,0.0,3528843.3639999996,0.0
1810,381.26107030000003,5.0079,0.0,0.0,0.0,0.0,1897109.8190000001,0.0
1811,251.000412,3.4904,0.0,0.0,0.0,0.0,4402057.498,0.0
1812,538.1449585,6.8742555560000005,0.0,0.0,0.0,0.0,2183942.1859999998,0.0
1813,686.2182007,7.643841667,0.0,0.0,0.0,0.0,2552449.191,0.0
1814,624.2000529000001,7.923580556,0.0,0.0,0.0,0.0,2061113.164,0.0
1815,468.3900375,5.301605556,0.0,0.0,0.0,0.0,4394231.04,0.0
1816,207.159169,1.5845416669999999,0.0,0.0,0.0,0.0,6630915.481000001,0.0
1817,182.9852676,0.559516667,0.0,0.0,0.0,0.0,1699008.1840000001,0.0
1818,512.4162641,5.292247618999999,0.0,0.0,0.0,0.0,3395501.5330000003,0.0
1819,302.23283389999995,3.973666667,0.0,0.0,0.0,0.0,8379205.286,0.0
1820,345.2635498,4.71785,0.0,0.0,0.0,0.0,3020186.16,0.0
1821,371.1012878,6.170805556,0.0,0.0,0.0,0.0,2043027.021,0.0
1822,564.1962212000001,7.626131481,0.0,0.0,0.0,0.0,2157334.643,0.0
1823,251.18533670000002,1.585187879,0.0,0.0,0.0,0.0,5110068.881,0.0
1824,399.2507886,4.719487879,0.0,0.0,0.0,0.0,3248259.164,0.0
1825,668.6192424,6.622088889,0.0,0.0,0.0,0.0,2493208.126,0.0
1826,228.1958847,3.0213537039999996,0.0,0.0,0.0,0.0,5311110.756,0.0
1827,327.07816260000004,4.35856,0.0,0.0,0.0,0.0,3493153.085,0.0
1828,230.24833219999996,3.5283,0.0,0.0,0.0,0.0,2760525.705,0.0
1829,139.9878565,4.517827778,0.0,0.0,0.0,0.0,4490778.178,0.0
1830,409.2928467,6.77265,0.0,0.0,0.0,0.0,3072359.284,0.0
1831,482.4050344,5.617633333,0.0,0.0,0.0,0.0,4720803.194,0.0
1832,250.1778329,3.014352778,0.0,0.0,0.0,0.0,4549021.5,0.0
1833,125.9864731,5.091491667,0.0,0.0,0.0,0.0,6492398.54,0.0
1834,402.3580082,4.566388095,0.0,0.0,0.0,0.0,2472738.366,0.0
1835,368.3010025,3.851375,0.0,0.0,0.0,0.0,2198502.777,0.0
1836,157.0353241,0.272283333,0.0,0.0,0.0,0.0,1001880.896,0.0
1837,633.1494064,6.654,0.0,0.0,0.0,0.0,1979434.159,0.0
1838,220.93461969999996,0.23452543899999997,0.0,0.0,0.0,0.0,1594028.3290000001,0.0
1839,139.98800659999998,5.1300666669999995,0.0,0.0,0.0,0.0,5960641.308999999,0.0
1840,376.0606098,3.4893375,0.0,0.0,0.0,0.0,3551671.2789999996,0.0
1841,270.27930449999997,5.818066667,0.0,0.0,0.0,0.0,3549205.0489999996,0.0
1842,517.3558044,6.908916667000001,0.0,0.0,0.0,0.0,2578946.33,0.0
1843,158.9614563,2.693166667,0.0,0.0,0.0,0.0,1820186.435,0.0
1844,130.1595459,8.348266667,0.0,0.0,0.0,0.0,2973274.894,0.0
1845,417.2606049,5.2800944439999995,0.0,0.0,0.0,0.0,1587973.3059999999,0.0
1846,705.1333923,8.316875,0.0,0.0,0.0,0.0,2304744.338,0.0
1847,832.24019,7.598325758,0.0,0.0,0.0,0.0,5319544.862,0.0
1848,649.1244202,6.65552,0.0,0.0,0.0,0.0,1688272.7019999998,0.0
1849,631.1163737,7.931422222,0.0,0.0,0.0,0.0,1423410.8590000002,0.0
1850,416.3736542,6.81769,0.0,0.0,0.0,0.0,2614065.7569999998,0.0
1851,817.1927605000001,7.6262958329999995,0.0,0.0,0.0,0.0,2686847.4889999996,0.0
1852,640.5883026,6.459954167,0.0,0.0,0.0,0.0,1812582.91,0.0
1853,125.9864574,5.4341,0.0,0.0,0.0,0.0,3120692.392,0.0
1854,411.0939958,4.886540741,0.0,0.0,0.0,0.0,1784071.369,0.0
1855,1021.30621,8.40905625,0.0,0.0,0.0,0.0,1411889.9980000001,0.0
1856,370.27226260000003,4.984691667,0.0,0.0,0.0,0.0,2411776.6859999998,0.0
1857,178.12300359999998,8.396616667,0.0,0.0,0.0,0.0,2732171.238,0.0
1858,557.1749267999999,6.169183332999999,0.0,0.0,0.0,0.0,1405233.053,0.0
1859,244.19060519999996,2.6397,0.0,0.0,0.0,0.0,1880960.9819999998,0.0
1860,226.1801097,2.635602778,0.0,0.0,0.0,0.0,1755131.3190000001,0.0
1861,139.988039,6.0772291670000005,0.0,0.0,0.0,0.0,1366830.44,0.0
1862,707.1680637000001,7.044431481,0.0,0.0,0.0,0.0,1092227.127,0.0
1863,698.2201669,8.32202619,0.0,0.0,0.0,0.0,1990321.85,0.0
1864,211.16936800000002,2.0161133330000003,0.0,0.0,0.0,0.0,1876743.465,0.0
1865,239.1496353,8.407145833,0.0,0.0,0.0,0.0,1707023.804,0.0
1866,205.143465,2.645305556,0.0,0.0,0.0,0.0,2611103.596,0.0
1867,284.331281,4.6083027780000005,0.0,0.0,0.0,0.0,2407831.856,0.0
1868,362.29014589999997,4.699341667,0.0,0.0,0.0,0.0,1783666.572,0.0
1869,186.981046,4.544,0.0,0.0,0.0,0.0,3212645.558,0.0
1870,568.1921047999999,6.850051852000001,0.0,0.0,0.0,0.0,1578516.54,0.0
1871,723.1433411,7.040183333,0.0,0.0,0.0,0.0,1122937.07,0.0
1872,476.3302916999999,6.905758333,0.0,0.0,0.0,0.0,2089179.459,0.0
1873,834.2222469999999,8.088963636,0.0,0.0,0.0,0.0,1864423.74,0.0
1874,790.2505569,7.767729167000001,0.0,0.0,0.0,0.0,1060704.814,0.0
1875,894.1870633999999,7.969064102999999,0.0,0.0,0.0,0.0,1342671.8159999999,0.0
1876,368.4255066,5.771933333,0.0,0.0,0.0,0.0,2118480.6859999998,0.0
1877,186.9563141,0.65805,0.0,0.0,0.0,0.0,1800310.51,0.0
1878,595.1618991,7.932251852,0.0,0.0,0.0,0.0,1640862.324,0.0
1879,140.06828380000002,5.002463333,0.0,0.0,0.0,0.0,3607766.045,0.0
1880,163.132928,1.6971428569999998,0.0,0.0,0.0,0.0,3001003.49,0.0
1881,163.0389709,4.677804167,0.0,0.0,0.0,0.0,3013085.398,0.0
1882,544.4063842999999,3.930486667,0.0,0.0,0.0,0.0,1361889.003,0.0
1883,355.06768910000005,7.9218308639999995,0.0,0.0,0.0,0.0,1202897.568,0.0
1884,700.2351156000001,7.771875556,0.0,0.0,0.0,0.0,910329.6953,0.0
1885,1023.301915,8.411261111,0.0,0.0,0.0,0.0,995974.7954,0.0
1886,404.337265,5.01915,0.0,0.0,0.0,0.0,939452.0405,0.0
1887,341.0938416,4.643116667,0.0,0.0,0.0,0.0,2063122.111,0.0
1888,301.141098,4.808925,0.0,0.0,0.0,0.0,2263531.772,0.0
1889,371.3157043,6.813416667,0.0,0.0,0.0,0.0,1711258.5,0.0
1890,452.39467239999993,6.057875,0.0,0.0,0.0,0.0,1556716.4730000002,0.0
1891,430.3894153,5.017186782,0.0,0.0,0.0,0.0,1800807.2680000002,0.0
1892,575.1054687999999,6.1767,0.0,0.0,0.0,0.0,1168281.346,0.0
1893,143.9969025,0.63315,0.0,0.0,0.0,0.0,1056441.197,0.0
1894,878.2813477,7.587111667,0.0,0.0,0.0,0.0,749950.6519,0.0
1895,934.2904837000001,8.11822619,0.0,0.0,0.0,0.0,3382852.787,0.0
1896,654.3323975,5.934272222000001,0.0,0.0,0.0,0.0,1100243.528,0.0
1897,281.05161089999996,7.616817361,0.0,0.0,0.0,0.0,1203077.918,0.0
1898,199.92700349999998,0.21852666699999998,0.0,0.0,0.0,0.0,606411.4853,0.0
1899,436.3419556,6.821406667000001,0.0,0.0,0.0,0.0,1646792.59,0.0
1900,496.4211273,5.9636235289999995,0.0,0.0,0.0,0.0,3140757.975,0.0
1901,221.15370819999998,4.257460256,0.0,0.0,0.0,0.0,1533301.1930000002,0.0
1902,267.1567688,1.668441667,0.0,0.0,0.0,0.0,2312506.074,0.0
1903,199.9879888,0.5283555560000001,0.0,0.0,0.0,0.0,951680.2414,0.0
1904,155.00290680000003,0.514288889,0.0,0.0,0.0,0.0,1915642.553,0.0
1905,304.2998962,4.0816416669999995,0.0,0.0,0.0,0.0,1282868.367,0.0
1906,308.0261353,7.94071,0.0,0.0,0.0,0.0,811687.803,0.0
1907,264.1443451,1.6614716669999998,0.0,0.0,0.0,0.0,905890.7658,0.0
1908,269.1361275,1.83465625,0.0,0.0,0.0,0.0,2357113.776,0.0
1909,389.1118889,4.88890625,0.0,0.0,0.0,0.0,1009544.287,0.0
1910,171.1492401,2.7529966669999997,0.0,0.0,0.0,0.0,694130.7104,0.0
1911,171.14909550000002,4.7199125,0.0,0.0,0.0,0.0,2199227.661,0.0
1912,197.9264507,0.220125,0.0,0.0,0.0,0.0,478951.5105,0.0
1913,171.1492691,5.085261111,0.0,0.0,0.0,0.0,2752388.7739999997,0.0
1914,537.1497345,6.172552082999999,0.0,0.0,0.0,0.0,720886.25,0.0
1915,167.01293950000002,6.203025,0.0,0.0,0.0,0.0,583686.0746,0.0
1916,258.2428728,2.9332378789999995,0.0,0.0,0.0,0.0,1022798.843,0.0
1917,190.9875641,0.3018,0.0,0.0,0.0,0.0,1810651.229,0.0
1918,324.21709369999996,4.822656061,0.0,0.0,0.0,0.0,1809229.792,0.0
1919,248.1493356,1.488592857,0.0,0.0,0.0,0.0,748977.5653,0.0
1920,226.01217459999998,5.498634375,0.0,0.0,0.0,0.0,1562436.237,0.0
1921,149.02344169999998,4.812001852,0.0,0.0,0.0,0.0,1632612.803,0.0
1922,147.0660451,7.9320125,0.0,0.0,0.0,0.0,825191.0653,0.0
1923,273.16725160000004,1.599410714,0.0,0.0,0.0,0.0,1661884.304,0.0
1924,288.9204407,0.193816667,0.0,0.0,0.0,0.0,2450230.1040000003,0.0
1925,480.1577098,6.162083332999999,0.0,0.0,0.0,0.0,716319.0779,0.0
1926,1002.2486859999999,7.775705952000001,0.0,0.0,0.0,0.0,818288.7088,0.0
1927,371.1011734,6.656191667000001,0.0,0.0,0.0,0.0,645840.8062,0.0
1928,226.01225240000002,5.684345238,0.0,0.0,0.0,0.0,1956916.629,0.0
1929,178.12187580000003,6.104320832999999,0.0,0.0,0.0,0.0,403228.1927,0.0
1930,337.07516780000003,4.095893333,0.0,0.0,0.0,0.0,638398.6132,0.0
1931,183.0993904,0.7849696079999999,0.0,0.0,0.0,0.0,2078787.894,0.0
1932,215.12556329999998,1.119080556,0.0,0.0,0.0,0.0,2198967.8880000003,0.0
1933,432.2805154,1.234169048,0.0,0.0,0.0,0.0,511569.5676,0.0
1934,558.1730576,6.176295832999999,0.0,0.0,0.0,0.0,538876.9394,0.0
1935,244.227169,2.7256208330000002,0.0,0.0,0.0,0.0,648066.243,0.0
1936,258.2794205,4.06548,0.0,0.0,0.0,0.0,772054.3435,0.0
1937,243.13557590000002,4.259356667,0.0,0.0,0.0,0.0,788637.7105,0.0
1938,952.3013587000002,7.864851282,0.0,0.0,0.0,0.0,630488.9606,0.0
1939,243.13572030000003,4.404325,0.0,0.0,0.0,0.0,849510.9858,0.0
1940,181.0142093,5.6827,0.0,0.0,0.0,0.0,1164220.336,0.0
1941,682.364034,5.938588889,0.0,0.0,0.0,0.0,513906.601,0.0
1942,266.2113037,4.263733333,0.0,0.0,0.0,0.0,726944.9015,0.0
1943,274.274058,4.3751166669999995,0.0,0.0,0.0,0.0,1012474.926,0.0
1944,140.0682068,2.581779167,0.0,0.0,0.0,0.0,393368.5959,0.0
1945,335.219352,4.6818772730000005,0.0,0.0,0.0,0.0,1651276.014,0.0
1946,520.3331732,1.417794737,0.0,0.0,0.0,0.0,342170.5517,0.0
1947,476.30665430000005,1.329979825,0.0,0.0,0.0,0.0,394191.785,0.0
1948,195.065274,2.540526667,0.0,0.0,0.0,0.0,454871.8935,0.0
1949,582.1525828,7.701963889,0.0,0.0,0.0,0.0,568094.0017,0.0
1950,434.1700007,4.883179167,0.0,0.0,0.0,0.0,626801.0434,0.0
1951,147.0658913,7.620608333,0.0,0.0,0.0,0.0,520351.3824,0.0
1952,388.2541077,1.12701,0.0,0.0,0.0,0.0,511807.5634,0.0
1953,763.2185904,7.74935,0.0,0.0,0.0,0.0,844897.6121,0.0
1954,238.18014219999998,4.262058333,0.0,0.0,0.0,0.0,680619.7048,0.0
1955,249.1849627,4.4257,0.0,0.0,0.0,0.0,635794.6548,0.0
1956,330.264019,4.677191667,0.0,0.0,0.0,0.0,1659457.803,0.0
1957,330.2642212,3.96558,0.0,0.0,0.0,0.0,1655428.951,0.0
1958,521.1183166999999,6.87555,0.0,0.0,0.0,0.0,384298.2587,0.0
1959,626.1794037000001,7.665673332999999,0.0,0.0,0.0,0.0,406648.9658,0.0
1960,296.25603689999997,3.259654545,0.0,0.0,0.0,0.0,423015.1331,0.0
1961,223.0626188,6.171230952,0.0,0.0,0.0,0.0,360697.5789,0.0
1962,656.226003,7.658622222000001,0.0,0.0,0.0,0.0,318027.7102,0.0
1963,308.2586198,5.172269697,0.0,0.0,0.0,0.0,979178.3793,0.0
1964,873.1601562999999,7.629239683,0.0,0.0,0.0,0.0,629877.3989,0.0
1965,588.4324341,3.94147,0.0,0.0,0.0,0.0,393651.5244,0.0
1966,300.20178500000003,0.892613636,0.0,0.0,0.0,0.0,551986.2546,0.0
1967,182.9850769,3.595166667,0.0,0.0,0.0,0.0,746319.9722,0.0
1968,330.3366769,4.34,0.0,0.0,0.0,0.0,412265.7366,0.0
1969,494.17340599999994,6.374297222,0.0,0.0,0.0,0.0,300141.6684,0.0
1970,399.2514866,5.706102381,0.0,0.0,0.0,0.0,421614.32700000005,0.0
1971,695.3576965,5.938833333,0.0,0.0,0.0,0.0,281098.8653,0.0
1972,149.0235484,3.2350102560000003,0.0,0.0,0.0,0.0,276486.9127,0.0
1973,418.2808151,3.5714273810000003,0.0,0.0,0.0,0.0,896781.6708,0.0
1974,212.16447069999998,5.3743375,0.0,0.0,0.0,0.0,250437.1122,0.0
1975,371.1014056,4.883788095,0.0,0.0,0.0,0.0,273612.73699999996,0.0
1976,319.22486660000004,4.979452381000001,0.0,0.0,0.0,0.0,393106.57200000004,0.0
1977,143.996923,4.9771512819999995,0.0,0.0,0.0,0.0,647204.5431,0.0
1978,611.168335,6.6608916670000005,0.0,0.0,0.0,0.0,237768.7399,0.0
1979,519.1397827,6.171321667000001,0.0,0.0,0.0,0.0,206686.6901,0.0
1980,268.08554080000005,1.7695299999999998,0.0,0.0,0.0,0.0,289804.795,0.0
1981,399.1472792,4.653504348,0.0,0.0,0.0,0.0,445791.982,0.0
1982,223.0638046,3.052716667,0.0,0.0,0.0,0.0,207688.7144,0.0
1983,195.0652657,4.4192375,0.0,0.0,0.0,0.0,510024.7467,0.0
1984,508.1891988,7.027488889,0.0,0.0,0.0,0.0,217384.8497,0.0
1985,269.1724211,1.3687631580000001,0.0,0.0,0.0,0.0,453561.2178,0.0
1986,205.086053,4.827216667,0.0,0.0,0.0,0.0,421040.6072,0.0
1987,273.25365189999997,3.0221694439999998,0.0,0.0,0.0,0.0,435117.935,0.0
1988,177.0548274,3.2303388889999995,0.0,0.0,0.0,0.0,217493.3516,0.0
1989,406.1385473,4.882534722,0.0,0.0,0.0,0.0,195827.9047,0.0
1990,332.2797902,5.198483333,0.0,0.0,0.0,0.0,333772.1071,0.0
1991,223.09658199999998,3.233533333,0.0,0.0,0.0,0.0,224713.37,0.0
1992,387.0592163,3.507126667,0.0,0.0,0.0,0.0,287516.9703,0.0
1993,614.1813747,6.575997619,0.0,0.0,0.0,0.0,133618.8459,0.0
1994,297.0828107,4.095751389,0.0,0.0,0.0,0.0,138422.3396,0.0
1995,873.2663158,7.612443938999999,0.0,0.0,0.0,0.0,345120.495,0.0
1996,245.07880150000003,3.233077778,0.0,0.0,0.0,0.0,159886.3131,0.0
1997,355.0695057,6.171570833,0.0,0.0,0.0,0.0,132478.751,0.0
1998,246.2428805,4.4590361110000005,0.0,0.0,0.0,0.0,378825.7806,0.0
1999,786.2536468999999,7.7437375,0.0,0.0,0.0,0.0,214476.8678,0.0
2000,304.2484207,5.19881875,0.0,0.0,0.0,0.0,218398.5514,0.0
2001,242.28429619999997,2.74055303,0.0,0.0,0.0,0.0,117543.102,0.0
2002,317.1152153,4.833334167,0.0,0.0,0.0,0.0,280341.1242,0.0
2003,359.1470642,4.7499625,0.0,0.0,0.0,0.0,115366.9176,0.0
2004,251.1853884,5.077537179,0.0,0.0,0.0,0.0,325106.9495,0.0
2005,332.9162445,6.236008332999999,0.0,0.0,0.0,0.0,116424.5323,0.0
2006,799.2489166,7.75115625,0.0,0.0,0.0,0.0,178365.0895,0.0
2007,358.2953257,4.679914444,0.0,0.0,0.0,0.0,375327.814,0.0
2008,596.2230072000001,6.838026667,0.0,0.0,0.0,0.0,108567.5212,0.0
2009,379.24902149999997,1.756941667,0.0,0.0,0.0,0.0,75202.85052,0.0
2010,409.383606,7.21883125,0.0,0.0,0.0,0.0,210724.0709,0.0
2011,314.94263839999996,6.140195833,0.0,0.0,0.0,0.0,246205.8038,0.0
2012,385.2951355,4.227066667,0.0,0.0,0.0,0.0,178873.8397,0.0
2013,336.2899124,5.078405,0.0,0.0,0.0,0.0,294554.4245,0.0
2014,230.24786380000003,4.394466667,0.0,0.0,0.0,0.0,216919.9697,0.0
2015,358.3680432,4.8249260000000005,0.0,0.0,0.0,0.0,90885.09078,0.0
2016,266.2327232,3.074966667,0.0,0.0,0.0,0.0,128369.6985,0.0
2017,369.1252758,5.105983333,0.0,0.0,0.0,0.0,215834.5699,0.0
2018,458.34840139999994,5.154908333,0.0,0.0,0.0,0.0,200817.0663,0.0
2019,267.1720072,4.934866667,0.0,0.0,0.0,0.0,228073.3126,0.0
2020,402.357933,5.2742229169999995,0.0,0.0,0.0,0.0,205897.1259,0.0
2021,314.9436417,6.33635,0.0,0.0,0.0,0.0,350754.9109,0.0
2022,425.2896728999999,5.765641667000001,0.0,0.0,0.0,0.0,79874.2351,0.0
2023,199.1695824,5.201625,0.0,0.0,0.0,0.0,100204.3884,0.0
2024,378.3217346,4.2615300000000005,0.0,0.0,0.0,0.0,66550.65384,0.0
2025,287.2217903,5.197591667,0.0,0.0,0.0,0.0,91719.18655,0.0
2026,376.06028239999995,4.460527778,0.0,0.0,0.0,0.0,176300.417,0.0
2027,310.20140510000004,4.82679881,0.0,0.0,0.0,0.0,97775.90707999999,0.0
2028,315.09317269999997,4.093788889,0.0,0.0,0.0,0.0,37473.750869999996,0.0
2029,414.3225276,4.596180556,0.0,0.0,0.0,0.0,38516.06755,0.0
2030,151.0966362,0.470395,0.0,0.0,0.0,0.0,101350.9381,0.0
2031,414.1831818,5.174725758,0.0,0.0,0.0,0.0,46580.153589999994,0.0
2032,391.2464891,4.48255,0.0,0.0,0.0,0.0,32607.02635,0.0
2033,218.2116877,3.5920222219999998,0.0,0.0,0.0,0.0,141246.0751,0.0
2034,402.23345950000004,1.15533254,0.0,0.0,0.0,0.0,48811.36196,0.0
2035,299.1840454,3.455063333,0.0,0.0,0.0,0.0,38439.57398,0.0
2036,659.2879088999999,5.931656667,0.0,0.0,0.0,0.0,55675.29429,0.0
2037,459.38278499999996,6.212096667000001,0.0,0.0,0.0,0.0,25233.860940000002,0.0
2038,443.20610350000004,4.952626667,0.0,0.0,0.0,0.0,33704.57917,0.0
